"module name","license","repository"
"@material-ui/pickers@3.3.10","MIT","https://github.com/mui-org/material-ui-pickers"
"@material-ui/styles@4.11.4","MIT","https://github.com/mui-org/material-ui"
"@material-ui/system@4.12.1","MIT","https://github.com/mui-org/material-ui"
"@material-ui/types@5.1.0","MIT","https://github.com/mui-org/material-ui"
"@material-ui/utils@4.11.2","MIT","https://github.com/mui-org/material-ui"
"@rjsf/core@3.1.0","Apache-2.0","https://github.com/rjsf-team/react-jsonschema-form"
"@types/hast@2.3.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/json-schema@7.0.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mdast@3.0.10","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/prop-types@15.7.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react-transition-group@4.4.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react@17.0.24","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/scheduler@0.16.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/styled-jsx@2.2.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/unist@2.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@xstate/react@1.6.1","MIT","https://github.com/davidkpiano/xstate"
"ajv@6.12.6","MIT","https://github.com/ajv-validator/ajv"
"ansi-styles@3.2.1","MIT","https://github.com/chalk/ansi-styles"
"attr-accept@2.2.2","MIT","https://github.com/react-dropzone/attr-accept"
"axios@0.21.4","MIT","https://github.com/axios/axios"
"babel-plugin-styled-components@1.13.2","MIT","https://github.com/styled-components/babel-plugin-styled-components"
"babel-plugin-syntax-jsx@6.18.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-jsx"
"bail@1.0.5","MIT","https://github.com/wooorm/bail"
"browserslist@4.17.1","MIT","https://github.com/browserslist/browserslist"
"camelize@1.0.0","MIT","https://github.com/substack/camelize"
"caniuse-lite@1.0.30001261","CC-BY-4.0","https://github.com/browserslist/caniuse-lite"
"ccount@1.1.0","MIT","https://github.com/wooorm/ccount"
"chalk@2.4.2","MIT","https://github.com/chalk/chalk"
"character-entities-legacy@1.1.4","MIT","https://github.com/wooorm/character-entities-legacy"
"character-entities@1.2.4","MIT","https://github.com/wooorm/character-entities"
"character-reference-invalid@1.1.4","MIT","https://github.com/wooorm/character-reference-invalid"
"clsx@1.1.1","MIT","https://github.com/lukeed/clsx"
"collapse-white-space@1.0.6","MIT","https://github.com/wooorm/collapse-white-space"
"color-convert@2.0.1","MIT","https://github.com/Qix-/color-convert"
"color-name@1.1.4","MIT","https://github.com/colorjs/color-name"
"comma-separated-tokens@1.0.8","MIT","https://github.com/wooorm/comma-separated-tokens"
"compute-gcd@1.2.1","MIT","https://github.com/compute-io/gcd"
"compute-lcm@1.1.2","MIT","https://github.com/compute-io/lcm"
"convert-source-map@1.8.0","MIT","https://github.com/thlorenz/convert-source-map"
"core-js-pure@3.18.1","MIT","https://github.com/zloirock/core-js"
"css-color-keywords@1.0.0","ISC","https://github.com/sonicdoe/css-color-keywords"
"css-to-react-native@3.0.0","MIT","https://github.com/styled-components/css-to-react-native"
"css-vendor@2.0.8","MIT","https://github.com/cssinjs/css-vendor"
"csstype@2.6.18","MIT","https://github.com/frenic/csstype"
"debug@4.3.2","MIT","https://github.com/visionmedia/debug"
"dom-helpers@5.2.1","MIT","https://github.com/react-bootstrap/dom-helpers"
"electron-to-chromium@1.3.852","ISC","https://github.com/kilian/electron-to-chromium"
"escalade@3.1.1","MIT","https://github.com/lukeed/escalade"
"escape-string-regexp@1.0.5","MIT","https://github.com/sindresorhus/escape-string-regexp"
"exenv@1.2.2","BSD-3-Clause","https://github.com/JedWatson/exenv"
"extend@3.0.2","MIT","https://github.com/justmoon/node-extend"
"fast-deep-equal@3.1.3","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-json-stable-stringify@2.1.0","MIT","https://github.com/epoberezkin/fast-json-stable-stringify"
"fault@1.0.4","MIT","https://github.com/wooorm/fault"
"file-selector@0.2.4","MIT","https://github.com/react-dropzone/file-selector"
"follow-redirects@1.14.4","MIT","https://github.com/follow-redirects/follow-redirects"
"format@0.2.2","MIT","https://github.com/samsonjs/format"
"gensync@1.0.0-beta.2","MIT","https://github.com/loganfsmyth/gensync"
"globals@11.12.0","MIT","https://github.com/sindresorhus/globals"
"has-flag@3.0.0","MIT","https://github.com/sindresorhus/has-flag"
"hast-util-is-element@1.1.0","MIT","https://github.com/syntax-tree/hast-util-is-element"
"hast-util-to-text@2.0.1","MIT","https://github.com/syntax-tree/hast-util-to-text"
"highlight.js@10.7.3","BSD-3-Clause","https://github.com/highlightjs/highlight.js"
"history@4.10.1","MIT","https://github.com/ReactTraining/history"
"hoist-non-react-statics@3.3.2","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics"
"hyphenate-style-name@1.0.4","BSD-3-Clause","https://github.com/rexxars/hyphenate-style-name"
"immutable@4.0.0-rc.10","MIT","https://github.com/facebook/immutable-js"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"inline-style-parser@0.1.1","MIT","https://github.com/remarkablemark/inline-style-parser"
"is-alphabetical@1.0.4","MIT","https://github.com/wooorm/is-alphabetical"
"is-alphanumerical@1.0.4","MIT","https://github.com/wooorm/is-alphanumerical"
"is-buffer@2.0.5","MIT","https://github.com/feross/is-buffer"
"is-decimal@1.0.4","MIT","https://github.com/wooorm/is-decimal"
"is-hexadecimal@1.0.4","MIT","https://github.com/wooorm/is-hexadecimal"
"is-in-browser@1.1.3","MIT","https://github.com/tuxsudo/is-in-browser"
"is-plain-obj@1.1.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-whitespace-character@1.0.4","MIT","https://github.com/wooorm/is-whitespace-character"
"is-word-character@1.0.4","MIT","https://github.com/wooorm/is-word-character"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"jsesc@2.5.2","MIT","https://github.com/mathiasbynens/jsesc"
"json-schema-compare@0.2.2","MIT","https://github.com/mokkabonna/json-schema-compare"
"json-schema-merge-allof@0.6.0","MIT","https://github.com/mokkabonna/json-schema-merge-allof"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json5@2.2.0","MIT","https://github.com/json5/json5"
"jsonpointer@4.1.0","MIT","https://github.com/janl/node-jsonpointer"
"jss-plugin-camel-case@10.8.0","MIT","https://github.com/cssinjs/jss"
"jss-plugin-default-unit@10.8.0","MIT","https://github.com/cssinjs/jss"
"jss-plugin-global@10.8.0","MIT","https://github.com/cssinjs/jss"
"jss-plugin-nested@10.8.0","MIT","https://github.com/cssinjs/jss"
"jss-plugin-props-sort@10.8.0","MIT","https://github.com/cssinjs/jss"
"jss-plugin-rule-value-function@10.8.0","MIT","https://github.com/cssinjs/jss"
"jss-plugin-vendor-prefixer@10.8.0","MIT","https://github.com/cssinjs/jss"
"jss@10.8.0","MIT","https://github.com/cssinjs/jss"
"lattice-fabricate@0.19.0","Apache-2.0","https://github.com/openlattice/lattice-fabricate"
"lattice-ui-kit@0.46.1","Apache-2.0","https://github.com/openlattice/lattice-ui-kit"
"lattice@0.94.0","Apache-2.0","https://github.com/openlattice/lattice-js"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"loglevel@1.7.1","MIT","https://github.com/pimterry/loglevel"
"longest-streak@2.0.4","MIT","https://github.com/wooorm/longest-streak"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify"
"lowlight@1.20.0","MIT","https://github.com/wooorm/lowlight"
"luxon@1.28.0","MIT","https://github.com/moment/luxon"
"markdown-escapes@1.0.4","MIT","https://github.com/wooorm/markdown-escapes"
"markdown-table@2.0.0","MIT","https://github.com/wooorm/markdown-table"
"mdast-util-definitions@4.0.0","MIT","https://github.com/syntax-tree/mdast-util-definitions"
"mdast-util-find-and-replace@1.1.1","MIT","https://github.com/syntax-tree/mdast-util-find-and-replace"
"mdast-util-gfm-autolink-literal@0.1.3","MIT","https://github.com/syntax-tree/mdast-util-gfm-autolink-literal"
"mdast-util-gfm-strikethrough@0.2.3","MIT","https://github.com/syntax-tree/mdast-util-gfm-strikethrough"
"mdast-util-gfm-table@0.1.6","MIT","https://github.com/syntax-tree/mdast-util-gfm-table"
"mdast-util-gfm-task-list-item@0.1.6","MIT","https://github.com/syntax-tree/mdast-util-gfm-task-list-item"
"mdast-util-gfm@0.1.2","MIT","https://github.com/syntax-tree/mdast-util-gfm"
"mdast-util-to-hast@10.0.1","MIT","https://github.com/syntax-tree/mdast-util-to-hast"
"mdast-util-to-markdown@0.6.5","MIT","https://github.com/syntax-tree/mdast-util-to-markdown"
"mdast-util-to-string@2.0.0","MIT","https://github.com/syntax-tree/mdast-util-to-string"
"mdurl@1.0.1","MIT","https://github.com/markdown-it/mdurl"
"memoize-one@5.2.1","MIT","https://github.com/alexreardon/memoize-one"
"micromark-extension-gfm-autolink-literal@0.5.7","MIT","https://github.com/micromark/micromark-extension-gfm-autolink-literal"
"micromark-extension-gfm-strikethrough@0.6.5","MIT","https://github.com/micromark/micromark-extension-gfm-strikethrough"
"micromark-extension-gfm-table@0.4.3","MIT","https://github.com/micromark/micromark-extension-gfm-table"
"micromark-extension-gfm-tagfilter@0.3.0","MIT","https://github.com/micromark/micromark-extension-gfm-tagfilter"
"micromark-extension-gfm-task-list-item@0.3.3","MIT","https://github.com/micromark/micromark-extension-gfm-task-list-item"
"micromark-extension-gfm@0.3.3","MIT","https://github.com/micromark/micromark-extension-gfm"
"micromark@2.11.4","MIT","https://github.com/micromark/micromark"
"mini-create-react-context@0.4.1","MIT","https://github.com/StringEpsilon/mini-create-react-context"
"minimist@1.2.5","MIT","https://github.com/substack/minimist"
"ms@2.1.2","MIT","https://github.com/zeit/ms"
"nanocolors@0.2.12","MIT","https://github.com/ai/nanocolors"
"nanoid@3.1.28","MIT","https://github.com/ai/nanoid"
"node-releases@1.1.76","MIT","https://github.com/chicoxyzzy/node-releases"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"parse-entities@2.0.0","MIT","https://github.com/wooorm/parse-entities"
"path-to-regexp@0.1.7","MIT","https://github.com/component/path-to-regexp"
"polished@4.1.3","MIT","https://github.com/styled-components/polished"
"popper.js@1.16.1-lts","MIT","https://github.com/FezVrasta/popper.js"
"postcss-value-parser@4.1.0","MIT","https://github.com/TrySound/postcss-value-parser"
"process@0.11.10","MIT","https://github.com/shtylman/node-process"
"prop-types@15.7.2","MIT","https://github.com/facebook/prop-types"
"property-information@5.6.0","MIT","https://github.com/wooorm/property-information"
"punycode@2.1.1","MIT","https://github.com/bestiejs/punycode.js"
"react-dom@16.14.0","MIT","https://github.com/facebook/react"
"react-dropzone@11.4.2","MIT","https://github.com/react-dropzone/react-dropzone"
"react-input-autosize@3.0.0","MIT","https://github.com/JedWatson/react-input-autosize"
"react-is@17.0.2","MIT","https://github.com/facebook/react"
"react-markdown@6.0.3","MIT","https://github.com/remarkjs/react-markdown"
"react-router-dom@5.3.0","MIT","https://github.com/ReactTraining/react-router"
"react-router@5.2.1","MIT","https://github.com/ReactTraining/react-router"
"react-scrolllock@5.0.1","MIT","https://github.com/jossmac/react-scrolllock"
"react-select@4.3.1","MIT","https://github.com/JedWatson/react-select/tree/master/packages/react-select"
"react-signature-canvas@1.0.3","Apache-2.0","https://github.com/agilgur5/react-signature-canvas"
"react-transition-group@4.4.2","BSD-3-Clause","https://github.com/reactjs/react-transition-group"
"react@16.14.0","MIT","https://github.com/facebook/react"
"redux-reqseq@0.6.1","Apache-2.0","https://github.com/openlattice/redux-reqseq"
"regenerator-runtime@0.13.9","MIT","https://github.com/facebook/regenerator/tree/master/packages/runtime"
"rehype-highlight@4.1.0","MIT","https://github.com/rehypejs/rehype-highlight"
"remark-gfm@1.0.0","MIT","https://github.com/remarkjs/remark-gfm"
"remark-parse@8.0.3","MIT","https://github.com/remarkjs/remark/tree/main/packages/remark-parse"
"remark-rehype@8.1.0","MIT","https://github.com/remarkjs/remark-rehype"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string"
"resolve-pathname@3.0.0","MIT","https://github.com/mjackson/resolve-pathname"
"rifm@0.7.0","MIT","https://github.com/istarkov/rifm"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"scheduler@0.19.1","MIT","https://github.com/facebook/react"
"semver@6.3.0","ISC","https://github.com/npm/node-semver"
"shallowequal@1.1.0","MIT","https://github.com/dashed/shallowequal"
"signature_pad@2.3.2","MIT","https://github.com/szimek/signature_pad"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"space-separated-tokens@1.1.5","MIT","https://github.com/wooorm/space-separated-tokens"
"state-toggle@1.0.3","MIT","https://github.com/wooorm/state-toggle"
"style-to-object@0.3.0","MIT","https://github.com/remarkablemark/style-to-object"
"styled-components@5.3.1","MIT","https://github.com/styled-components/styled-components"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"tiny-invariant@1.1.0","MIT","https://github.com/alexreardon/tiny-invariant"
"tiny-warning@1.0.3","MIT","https://github.com/alexreardon/tiny-warning"
"to-fast-properties@2.0.0","MIT","https://github.com/sindresorhus/to-fast-properties"
"trim-canvas@0.1.2","Apache-2.0","https://github.com/agilgur5/trim-canvas"
"trim-trailing-lines@1.1.4","MIT","https://github.com/wooorm/trim-trailing-lines"
"trim@0.0.1","UNKNOWN",""
"trough@1.0.5","MIT","https://github.com/wooorm/trough"
"tslib@2.3.1","0BSD","https://github.com/Microsoft/tslib"
"unherit@1.1.3","MIT","https://github.com/wooorm/unherit"
"unified@9.2.0","MIT","https://github.com/unifiedjs/unified"
"unist-builder@2.0.3","MIT","https://github.com/syntax-tree/unist-builder"
"unist-util-find-after@3.0.0","MIT","https://github.com/syntax-tree/unist-util-find-after"
"unist-util-generated@1.1.6","MIT","https://github.com/syntax-tree/unist-util-generated"
"unist-util-is@4.1.0","MIT","https://github.com/syntax-tree/unist-util-is"
"unist-util-position@3.1.0","MIT","https://github.com/syntax-tree/unist-util-position"
"unist-util-remove-position@2.0.1","MIT","https://github.com/syntax-tree/unist-util-remove-position"
"unist-util-stringify-position@2.0.3","MIT","https://github.com/syntax-tree/unist-util-stringify-position"
"unist-util-visit-parents@3.1.1","MIT","https://github.com/syntax-tree/unist-util-visit-parents"
"unist-util-visit@2.0.3","MIT","https://github.com/syntax-tree/unist-util-visit"
"uri-js@4.4.1","BSD-2-Clause","https://github.com/garycourt/uri-js"
"use-isomorphic-layout-effect@1.1.1","MIT","https://github.com/Andarist/use-isomorphic-layout-effect"
"use-subscription@1.5.1","MIT","https://github.com/facebook/react"
"validate.io-array@1.0.6","MIT","https://github.com/validate-io/array"
"validate.io-function@1.0.2","MIT","https://github.com/validate-io/function"
"validate.io-integer-array@1.0.0","MIT","https://github.com/validate-io/integer-array"
"validate.io-integer@1.0.5","MIT","https://github.com/validate-io/integer"
"validate.io-number@1.0.3","MIT","https://github.com/validate-io/number"
"validator@13.6.0","MIT","https://github.com/validatorjs/validator.js"
"value-equal@1.0.1","MIT","https://github.com/mjackson/value-equal"
"vfile-location@3.2.0","MIT","https://github.com/vfile/vfile-location"
"vfile-message@2.0.4","MIT","https://github.com/vfile/vfile-message"
"vfile@4.2.1","MIT","https://github.com/vfile/vfile"
"xstate@4.25.0","MIT","https://github.com/davidkpiano/xstate"
"xtend@4.0.2","MIT","https://github.com/Raynos/xtend"
"zwitch@1.0.5","MIT","https://github.com/wooorm/zwitch"
